RecordNumber,Zipcode,ZipCodeType,City,State,Lat,Long
35707,68801,STANDARD,GRAND ISLAND,NE,40.92,-98.36
35708,68801,STANDARD,HALL COUNTY REGIONAL AIRPORT,NE,40.92,-98.36
35709,68802,PO BOX,GRAND ISLAND,NE,40.92,-98.36
35710,68803,STANDARD,GRAND ISLAND,NE,40.92,-98.36
35711,69140,STANDARD,GRANT,NE,40.84,-101.72
35712,69140,STANDARD,BRANDON,NE,40.84,-101.72
35713,68842,STANDARD,GREELEY,NE,41.54,-98.53
35714,68366,STANDARD,GREENWOOD,NE,40.96,-96.44
35715,68367,STANDARD,GRESHAM,NE,41.02,-97.4
35716,68028,STANDARD,GRETNA,NE,41.14,-96.24
35717,68942,STANDARD,GUIDE ROCK,NE,40.07,-98.32
35718,69141,STANDARD,GURLEY,NE,41.32,-102.97
35719,69030,STANDARD,HAIGLER,NE,40.01,-101.93
35720,69030,STANDARD,SANBORN,NE,40.01,-101.93
35721,68368,STANDARD,HALLAM,NE,40.53,-96.78
35722,69142,STANDARD,HALSEY,NE,41.9,-100.26
35723,68843,STANDARD,HAMPTON,NE,40.88,-97.88
35724,68943,STANDARD,HARDY,NE,40.01,-97.92
35725,69345,STANDARD,HARRISBURG,NE,41.55,-103.74
35726,69346,STANDARD,HARRISON,NE,42.68,-103.88
35727,68739,STANDARD,HARTINGTON,NE,42.62,-97.26
35728,68944,STANDARD,HARVARD,NE,40.61,-98.09
35729,68954,STANDARD,INLAND,NE,40.59,-98.22
35730,68901,STANDARD,HASTINGS,NE,40.58,-98.39
35731,68901,STANDARD,GOOD SAMARITAN VILLAGE,NE,40.58,-98.39
35732,68901,STANDARD,HANSEN,NE,40.58,-98.39
35733,68901,STANDARD,HASTINGS IMPERIAL MALL,NE,40.58,-98.39
35734,68901,STANDARD,HASTINGS MUNICIPAL AIRPORT,NE,40.58,-98.39
35735,68901,STANDARD,INGLESIDE,NE,40.58,-98.39
35736,68901,STANDARD,SPENCER PARK,NE,40.58,-98.39
35737,68901,STANDARD,WEST BLUE,NE,40.58,-98.39
35738,68902,PO BOX,HASTINGS,NE,40.58,-98.39
35739,69032,STANDARD,HAYES CENTER,NE,40.51,-101.02
35740,69347,STANDARD,HAY SPRINGS,NE,42.68,-102.68
35741,69367,STANDARD,WHITNEY,NE,42.78,-103.25
35742,69367,STANDARD,HAY SPRINGS,NE,42.78,-103.25
35743,68945,STANDARD,HEARTWELL,NE,40.56,-98.78
35744,68945,STANDARD,EATON,NE,40.56,-98.78
35745,68315,STANDARD,BELVIDERE,NE,40.25,-97.55
35746,68315,STANDARD,HEBRON,NE,40.25,-97.55
35747,68362,PO BOX,GILEAD,NE,40.14,-97.41
35748,68370,STANDARD,HEBRON,NE,40.16,-97.58
35749,69348,STANDARD,HEMINGFORD,NE,42.32,-103.07
35750,69348,STANDARD,DUNLAP,NE,42.32,-103.07
35751,69354,STANDARD,MARSLAND,NE,42.44,-103.3
35752,68371,STANDARD,HENDERSON,NE,40.77,-97.81
35753,68371,STANDARD,LUSHTON,NE,40.77,-97.81
35754,68029,STANDARD,HERMAN,NE,41.67,-96.21
35755,69143,STANDARD,HERSHEY,NE,41.15,-101
35756,68372,STANDARD,HICKMAN,NE,40.62,-96.63
35757,68372,STANDARD,HOLLAND,NE,40.62,-96.63
35758,68947,STANDARD,HILDRETH,NE,40.33,-99.04
35759,68948,STANDARD,HOLBROOK,NE,40.3,-100.01
35760,68923,PO BOX,ATLANTA,NE,40.36,-99.47
35761,68923,PO BOX,INDUSTRY,NE,40.36,-99.47
35762,68923,PO BOX,INDUSTRY-ROCK FALLS,NE,40.36,-99.47
35763,68923,PO BOX,ROCK FALLS,NE,40.36,-99.47
35764,68949,STANDARD,HOLDREGE,NE,40.44,-99.37
35765,68949,STANDARD,HOLDRIDGE,NE,40.44,-99.37
35766,68949,STANDARD,PRAIRIE,NE,40.44,-99.37
35767,68949,STANDARD,SHERIDAN,NE,40.44,-99.37
35768,68969,PO BOX,RAGAN,NE,40.31,-99.29
35769,68969,PO BOX,HOLDREGE,NE,40.31,-99.29
35770,68969,PO BOX,SCANDINAVIA,NE,40.31,-99.29
35771,68950,STANDARD,HOLSTEIN,NE,40.46,-98.65
35772,68950,STANDARD,DENVER,NE,40.46,-98.65
35773,68030,STANDARD,HOMER,NE,42.32,-96.49
35774,68031,STANDARD,HOOPER,NE,41.61,-96.54
35775,68846,STANDARD,HORDVILLE,NE,41.07,-97.89
35776,68740,STANDARD,HOSKINS,NE,42.11,-97.3
35777,68641,STANDARD,HOWELLS,NE,41.72,-97
35778,68741,STANDARD,HUBBARD,NE,42.38,-96.59
35779,68376,STANDARD,HUMBOLDT,NE,40.16,-95.94
35780,68642,STANDARD,HUMPHREY,NE,41.68,-97.48
35781,68642,STANDARD,CORNLEA,NE,41.68,-97.48
35782,68642,STANDARD,TARNOV,NE,41.68,-97.48
35783,69350,STANDARD,HYANNIS,NE,42,-101.76
35784,69033,STANDARD,IMPERIAL,NE,40.51,-101.63
35785,69034,STANDARD,INDIANOLA,NE,40.23,-100.41
35786,68742,STANDARD,INMAN,NE,42.38,-98.52
35787,68033,STANDARD,ITHACA,NE,41.16,-96.53
35788,68743,STANDARD,JACKSON,NE,42.44,-96.56
35789,68377,STANDARD,JANSEN,NE,40.18,-97.08
35790,68377,STANDARD,HARBINE,NE,40.18,-97.08
35791,68378,STANDARD,JOHNSON,NE,40.41,-95.99
35792,68379,STANDARD,JULIAN,NE,40.41,-95.99
35793,68379,STANDARD,JOHNSON,NE,40.41,-95.99
35794,69214,STANDARD,JOHNSTOWN,NE,42.57,-100.05
35795,68955,STANDARD,JUNIATA,NE,40.58,-98.5
35796,68955,STANDARD,ASSUMPTION,NE,40.58,-98.5
35797,68955,STANDARD,HAYLAND,NE,40.58,-98.5
35798,68845,STANDARD,KEARNEY,NE,40.7,-99.08
35799,68847,STANDARD,KEARNEY,NE,40.7,-99.08
35800,68848,PO BOX,KEARNEY,NE,40.7,-99.08
35801,68849,UNIQUE,KEARNEY,NE,40.7,-99.08
35802,68849,UNIQUE,UNIV OF NEBRASKA AT KEARNEY,NE,40.7,-99.08
35803,68956,STANDARD,KENESAW,NE,40.61,-98.65
35804,68956,STANDARD,DENMAN,NE,40.61,-98.65
35805,68956,STANDARD,WANDA,NE,40.61,-98.65
35806,68034,STANDARD,KENNARD,NE,41.47,-96.2
35807,69144,STANDARD,KEYSTONE,NE,41.22,-101.59
35808,69216,STANDARD,KILGORE,NE,42.93,-100.95
35809,69145,STANDARD,KIMBALL,NE,41.23,-103.65
35810,69351,STANDARD,LAKESIDE,NE,42.06,-102.46
35811,68745,STANDARD,LAUREL,NE,42.42,-97.09
35812,68957,STANDARD,LAWRENCE,NE,40.29,-98.25
35813,68957,STANDARD,MOUNT CLARE,NE,40.29,-98.25
35814,68957,STANDARD,ST STEPHENS,NE,40.29,-98.25
35815,68643,STANDARD,LEIGH,NE,41.7,-97.23
35816,69146,STANDARD,LEMOYNE,NE,41.28,-101.8
35817,69147,STANDARD,LEWELLEN,NE,41.33,-102.14
35818,68850,STANDARD,LEXINGTON,NE,40.77,-99.74
35819,68501,PO BOX,LINCOLN,NE,40.81,-96.68
35820,68502,STANDARD,LINCOLN,NE,40.81,-96.68
35821,68503,STANDARD,LINCOLN,NE,40.81,-96.68
35822,68504,STANDARD,LINCOLN,NE,40.81,-96.68
35823,68504,STANDARD,UNIVERSITY PLACE,NE,40.81,-96.68
35824,68505,STANDARD,LINCOLN,NE,40.81,-96.68
35825,68505,STANDARD,BETHANY,NE,40.81,-96.68
35826,68506,STANDARD,LINCOLN,NE,40.81,-96.68
35827,68507,STANDARD,LINCOLN,NE,40.81,-96.68
35828,68508,STANDARD,LINCOLN,NE,40.81,-96.68
35829,68509,PO BOX,LINCOLN,NE,40.81,-96.68
35830,68509,PO BOX,STATE HOUSE,NE,40.81,-96.68
35831,68510,STANDARD,LINCOLN,NE,40.81,-96.68
35832,68512,STANDARD,LINCOLN,NE,40.81,-96.68
35833,68514,STANDARD,LINCOLN,NE,40.81,-96.68
35834,68516,STANDARD,LINCOLN,NE,40.81,-96.68
35835,68517,STANDARD,LINCOLN,NE,40.81,-96.68
35836,68520,STANDARD,LINCOLN,NE,40.81,-96.68
35837,68521,STANDARD,LINCOLN,NE,40.81,-96.68
35838,68522,STANDARD,LINCOLN,NE,40.81,-96.68
35839,68523,STANDARD,LINCOLN,NE,40.81,-96.68
35840,68523,STANDARD,ROKEBY,NE,40.81,-96.68
35841,68524,STANDARD,LINCOLN,NE,40.81,-96.68
35842,68524,STANDARD,AIR PARK,NE,40.81,-96.68
35843,68526,STANDARD,LINCOLN,NE,40.81,-96.68
35844,68526,STANDARD,CHENEY,NE,40.81,-96.68
35845,68527,STANDARD,LINCOLN,NE,40.81,-96.68
35846,68527,STANDARD,PRAIRIE HOME,NE,40.81,-96.68
35847,68528,STANDARD,LINCOLN,NE,40.81,-96.68
35848,68528,STANDARD,EMERALD,NE,40.81,-96.68
35849,68529,PO BOX,LINCOLN,NE,40.81,-96.68
35850,68529,PO BOX,HAVELOCK,NE,40.81,-96.68
35851,68531,STANDARD,LINCOLN,NE,40.81,-96.68
35852,68532,STANDARD,LINCOLN,NE,40.81,-96.68
35853,68542,PO BOX,LINCOLN,NE,40.81,-96.68
35854,68583,PO BOX,LINCOLN,NE,40.81,-96.68
35855,68583,PO BOX,UNIV OF NEBRASKA E CAMPUS,NE,40.81,-96.68
35856,68588,PO BOX,LINCOLN,NE,40.81,-96.68
35857,68588,PO BOX,UNIVERSITY OF NEBRASKA,NE,40.81,-96.68
35858,68644,STANDARD,LINDSAY,NE,41.7,-97.69
35859,69148,STANDARD,LISCO,NE,41.5,-102.62
35860,68852,STANDARD,LITCHFIELD,NE,41.15,-99.15
35861,68852,STANDARD,CLAY,NE,41.15,-99.15
35862,68852,STANDARD,ELM,NE,41.15,-99.15
35863,69149,STANDARD,LODGEPOLE,NE,41.14,-102.63
35864,69149,STANDARD,SUNOL,NE,41.14,-102.63
35865,69217,STANDARD,LONG PINE,NE,42.53,-99.7
35866,68958,STANDARD,LOOMIS,NE,40.47,-99.5
35867,68958,STANDARD,LAIRD,NE,40.47,-99.5
35868,68037,STANDARD,LOUISVILLE,NE,40.99,-96.16
35869,68853,STANDARD,LOUP CITY,NE,41.27,-98.96
35870,68853,STANDARD,OAK CREEK,NE,41.27,-98.96
35871,68853,STANDARD,SHERMAN LAKE,NE,41.27,-98.96
35872,68853,STANDARD,WEBSTER,NE,41.27,-98.96
35873,69352,STANDARD,LYMAN,NE,41.91,-104.03
35874,68746,STANDARD,LYNCH,NE,42.83,-98.46
35875,68746,STANDARD,MONOWI,NE,42.83,-98.46
35876,68038,STANDARD,LYONS,NE,41.93,-96.47
35877,69001,STANDARD,MC COOK,NE,40.2,-100.62
35878,69001,STANDARD,MCCOOK,NE,40.2,-100.62
35879,68401,STANDARD,MC COOL JUNCTION,NE,40.74,-97.59
35880,68401,STANDARD,MC COOL JCT,NE,40.74,-97.59
35881,68039,STANDARD,MACY,NE,42.11,-96.36
35882,68748,STANDARD,MADISON,NE,41.82,-97.45
35883,69150,STANDARD,MADRID,NE,40.84,-101.54
35884,68749,PO BOX,MAGNET,NE,42.45,-97.46
35885,68402,STANDARD,MALCOLM,NE,40.9,-96.86
35886,68040,STANDARD,MALMO,NE,41.26,-96.72
35887,68403,PO BOX,MANLEY,NE,40.91,-96.16
35888,68854,STANDARD,MARQUETTE,NE,41,-98
35889,68854,STANDARD,KRONBORG,NE,41,-98
35890,68404,STANDARD,MARTELL,NE,40.65,-96.74
35891,68404,STANDARD,CENTERVILLE,NE,40.65,-96.74
35892,68404,STANDARD,PRINCETON,NE,40.65,-96.74
35893,68855,STANDARD,MASON CITY,NE,41.22,-99.29
35894,68855,STANDARD,ALGERNON,NE,41.22,-99.29
35895,69037,STANDARD,MAX,NE,40.11,-101.4
35896,69151,STANDARD,MAXWELL,NE,41.07,-100.52
35897,69151,STANDARD,BIGNELL,NE,41.07,-100.52
35898,69038,STANDARD,MAYWOOD,NE,40.65,-100.62
35899,68041,STANDARD,MEAD,NE,41.22,-96.48
35900,68752,STANDARD,MEADOW GROVE,NE,42.02,-97.73
35901,69355,PO BOX,MELBETA,NE,41.78,-103.51
35902,68856,STANDARD,MERNA,NE,41.48,-99.76
35903,68856,STANDARD,KILFOIL,NE,41.48,-99.76
35904,69218,STANDARD,MERRIMAN,NE,42.92,-101.7
35905,68405,STANDARD,MILFORD,NE,40.77,-97.05
35906,68405,STANDARD,GROVER,NE,40.77,-97.05
35907,68858,STANDARD,MILLER,NE,40.92,-99.39
35908,68858,STANDARD,ARMADA,NE,40.92,-99.39
35909,68858,STANDARD,MILTON,NE,40.92,-99.39
35910,68406,STANDARD,MILLIGAN,NE,40.49,-97.38
35911,69356,STANDARD,MINATARE,NE,41.81,-103.5
35912,68959,STANDARD,MINDEN,NE,40.5,-98.95
35913,68959,STANDARD,NORMAN,NE,40.5,-98.95
35914,68959,STANDARD,COSMO,NE,40.5,-98.95
35915,68959,STANDARD,SOUTH MINDEN,NE,40.5,-98.95
35916,69357,STANDARD,MITCHELL,NE,41.94,-103.8
35917,69357,STANDARD,HAIG,NE,41.94,-103.8
35918,68647,STANDARD,MONROE,NE,41.47,-97.6
35919,69039,STANDARD,MOOREFIELD,NE,40.68,-100.4
35920,69358,STANDARD,MORRILL,NE,41.96,-103.92
35921,69358,STANDARD,HENRY,NE,41.96,-103.92
35922,69358,STANDARD,STEGALL,NE,41.96,-103.92
35923,68648,STANDARD,MORSE BLUFF,NE,41.43,-96.76
35924,69152,STANDARD,MULLEN,NE,42.04,-101.04
35925,68407,STANDARD,MURDOCK,NE,40.92,-96.28
35926,68407,STANDARD,WABASH,NE,40.92,-96.28
35927,68409,STANDARD,MURRAY,NE,40.91,-95.92
35928,68755,STANDARD,NAPER,NE,42.96,-99.09
35929,68960,STANDARD,NAPONEE,NE,40.07,-99.13
35930,68410,STANDARD,NEBRASKA CITY,NE,40.67,-95.86
35931,68410,STANDARD,NEBR CITY,NE,40.67,-95.86
35932,68410,STANDARD,PAUL,NE,40.67,-95.86
35933,68410,STANDARD,WYOMING,NE,40.67,-95.86
35934,68413,STANDARD,NEHAWKA,NE,40.82,-95.98
35935,68756,STANDARD,NELIGH,NE,42.13,-98.02
35936,68961,STANDARD,NELSON,NE,40.2,-98.06
35937,68961,STANDARD,NORA,NE,40.2,-98.06
35938,68964,STANDARD,OAK,NE,40.23,-97.9
35939,68414,STANDARD,NEMAHA,NE,40.33,-95.67
35940,68751,STANDARD,MASKELL,NE,42.69,-96.98
35941,68757,STANDARD,NEWCASTLE,NE,42.65,-96.87
35942,68757,STANDARD,OBERT,NE,42.65,-96.87
35943,68758,STANDARD,NEWMAN GROVE,NE,41.74,-97.77
35944,68759,STANDARD,NEWPORT,NE,42.6,-99.32
35945,68044,STANDARD,NICKERSON,NE,41.53,-96.47
35946,68044,STANDARD,FONTANELLE,NE,41.53,-96.47
35947,68760,STANDARD,NIOBRARA,NE,42.75,-98.03
35948,68760,STANDARD,VERDEL,NE,42.75,-98.03
35949,68701,STANDARD,NORFOLK,NE,42.03,-97.41
35950,68701,STANDARD,HADAR,NE,42.03,-97.41
35951,68702,PO BOX,NORFOLK,NE,42.03,-97.41
35952,68738,PO BOX,HADAR,NE,42.1,-97.45
35953,68621,STANDARD,AMES,NE,41.45,-96.63
35954,68649,STANDARD,NORTH BEND,NE,41.46,-96.78
35955,68659,STANDARD,ROGERS,NE,41.46,-96.91
35956,68859,STANDARD,NORTH LOUP,NE,41.49,-98.77
35957,68859,STANDARD,ENTERPRISE,NE,41.49,-98.77
35958,68859,STANDARD,EUREKA,NE,41.49,-98.77
35959,68859,STANDARD,INDEPENDENT,NE,41.49,-98.77
35960,69101,STANDARD,NORTH PLATTE,NE,41.13,-100.77
35961,69103,PO BOX,NORTH PLATTE,NE,41.13,-100.77
35962,68761,STANDARD,OAKDALE,NE,42.07,-97.96
35963,68045,STANDARD,OAKLAND,NE,41.83,-96.46
35964,68860,STANDARD,OCONTO,NE,41.14,-99.76
35965,68860,STANDARD,EAST CUSTER,NE,41.14,-99.76
35966,68415,STANDARD,ODELL,NE,40.05,-96.8
35967,68415,STANDARD,LANHAM,NE,40.05,-96.8
35968,69153,STANDARD,OGALLALA,NE,41.13,-101.72
35969,69153,STANDARD,ROSCOE,NE,41.13,-101.72
35970,68416,STANDARD,OHIOWA,NE,40.41,-97.45
35971,68046,STANDARD,PAPILLION,NE,41.15,-96.04
35972,68046,STANDARD,OMAHA,NE,41.15,-96.04
35973,68056,STANDARD,ST COLUMBANS,NE,41.09,-96.05
35974,68101,PO BOX,OMAHA,NE,41.26,-96.01
35975,68102,STANDARD,OMAHA,NE,41.26,-96.01
35976,68103,PO BOX,OMAHA,NE,41.26,-96.01
35977,68104,STANDARD,OMAHA,NE,41.26,-96.01
35978,68104,STANDARD,BENSON,NE,41.26,-96.01
35979,68105,STANDARD,OMAHA,NE,41.26,-96.01
35980,68106,STANDARD,OMAHA,NE,41.26,-96.01
35981,68107,STANDARD,OMAHA,NE,41.26,-96.01
35982,68108,STANDARD,OMAHA,NE,41.26,-96.01
35983,68109,PO BOX,OMAHA,NE,41.26,-96.01
35984,68110,STANDARD,OMAHA,NE,41.26,-96.01
35985,68111,STANDARD,OMAHA,NE,41.26,-96.01
35986,68112,STANDARD,OMAHA,NE,41.26,-96.01
35987,68112,STANDARD,FLORENCE,NE,41.26,-96.01
35988,68113,STANDARD,OFFUTT A F B,NE,41.11,-95.9
35989,68113,STANDARD,OFFUTT AFB,NE,41.11,-95.9
35990,68113,STANDARD,OMAHA,NE,41.11,-95.9
35991,68113,STANDARD,OFFUTT AIR FORCE BASE,NE,41.11,-95.9
35992,68114,STANDARD,OMAHA,NE,41.26,-96.01
35993,68116,STANDARD,OMAHA,NE,41.26,-96.01
35994,68117,STANDARD,OMAHA,NE,41.26,-96.01
35995,68118,STANDARD,OMAHA,NE,41.26,-96.01
35996,68119,PO BOX,OMAHA,NE,41.26,-96.01
35997,68119,PO BOX,AIR MAIL FACILITY,NE,41.26,-96.01
35998,68120,PO BOX,OMAHA,NE,41.26,-96.01
35999,68122,STANDARD,OMAHA,NE,41.26,-96.01
36000,68124,STANDARD,OMAHA,NE,41.26,-96.01
36001,68127,STANDARD,OMAHA,NE,41.26,-96.01
36002,68127,STANDARD,RALSTON,NE,41.26,-96.01
36003,68128,STANDARD,LA VISTA,NE,41.18,-96.03
36004,68128,STANDARD,LAVISTA,NE,41.18,-96.03
36005,68128,STANDARD,RALSTON,NE,41.18,-96.03
36006,68130,STANDARD,OMAHA,NE,41.26,-96.01
36007,68131,STANDARD,OMAHA,NE,41.26,-96.01
36008,68132,STANDARD,OMAHA,NE,41.26,-96.01
36009,68133,STANDARD,PAPILLION,NE,41.15,-96.04
36010,68133,STANDARD,BELLEVUE,NE,41.15,-96.04
36011,68133,STANDARD,OMAHA,NE,41.15,-96.04
36012,68134,STANDARD,OMAHA,NE,41.26,-96.01
36013,68135,STANDARD,OMAHA,NE,41.26,-96.01
36014,68136,STANDARD,OMAHA,NE,41.26,-96.01
36015,68137,STANDARD,OMAHA,NE,41.26,-96.01
36016,68138,STANDARD,OMAHA,NE,41.26,-96.01
36017,68138,STANDARD,LA VISTA,NE,41.26,-96.01
36018,68139,PO BOX,OMAHA,NE,41.26,-96.01
36019,68142,STANDARD,OMAHA,NE,41.26,-96.01
36020,68144,STANDARD,OMAHA,NE,41.26,-96.01
36021,68144,STANDARD,MILLARD,NE,41.26,-96.01
36022,68145,PO BOX,OMAHA,NE,41.26,-96.01
36023,68145,PO BOX,MILLARD,NE,41.26,-96.01
36024,68152,STANDARD,OMAHA,NE,41.26,-96.01
36025,68152,STANDARD,FLORENCE,NE,41.26,-96.01
36026,68154,STANDARD,OMAHA,NE,41.26,-96.01
36027,68155,PO BOX,OMAHA,NE,41.26,-96.01
36028,68157,STANDARD,OMAHA,NE,41.26,-96.01
36029,68157,STANDARD,BELLEVUE,NE,41.26,-96.01
36030,68157,STANDARD,PAPILLION,NE,41.26,-96.01
36031,68164,STANDARD,OMAHA,NE,41.26,-96.01
36032,68172,UNIQUE,OMAHA,NE,41.26,-96.01
36033,68172,UNIQUE,BAR CODE,NE,41.26,-96.01
36034,68172,UNIQUE,BUSINESS REPLY,NE,41.26,-96.01
36035,68175,UNIQUE,OMAHA,NE,41.26,-96.01
36036,68175,UNIQUE,MUTUAL OF OMAHA,NE,41.26,-96.01
36037,68176,UNIQUE,OMAHA,NE,41.26,-96.01
36038,68176,UNIQUE,WELLS FARGO,NE,41.26,-96.01
36039,68178,UNIQUE,OMAHA,NE,41.26,-96.01
36040,68178,UNIQUE,CREIGHTON UNIV,NE,41.26,-96.01
36041,68179,UNIQUE,OMAHA,NE,41.26,-96.01
36042,68179,UNIQUE,UNION PACIFIC RR,NE,41.26,-96.01
36043,68180,UNIQUE,OMAHA,NE,41.26,-96.01
36044,68180,UNIQUE,BLUE CROSS BLUE SHIELD,NE,41.26,-96.01
36045,68182,STANDARD,OMAHA,NE,41.26,-96.01
36046,68182,STANDARD,UNIV OF NEB AT OMAHA,NE,41.26,-96.01
36047,68183,UNIQUE,OMAHA,NE,41.26,-96.01
36048,68183,UNIQUE,OMAHA DOUGLAS CIVIC CTR,NE,41.26,-96.01
36049,68197,UNIQUE,OMAHA,NE,41.26,-95.93
36050,68197,UNIQUE,1ST NATIONAL BANK OF OMAHA,NE,41.26,-95.93
36051,68198,UNIQUE,OMAHA,NE,41.26,-96.01
36052,68198,UNIQUE,UN MED CENTER,NE,41.26,-96.01
36053,68198,UNIQUE,UNIV OF NE MED CENTER,NE,41.26,-96.01
36054,68198,UNIQUE,UNIVERSITY OF NEBRASKA MEDIC,NE,41.26,-96.01
36055,68763,STANDARD,ONEILL,NE,42.46,-98.64
36056,68763,STANDARD,O' NEILL,NE,42.46,-98.64
36057,68763,STANDARD,GRATTAN,NE,42.46,-98.64
36058,68763,STANDARD,SHIELDS,NE,42.46,-98.64
36059,68763,STANDARD,WILLOWDALE,NE,42.46,-98.64
36060,68764,STANDARD,ORCHARD,NE,42.33,-98.24
36061,68862,STANDARD,ORD,NE,41.6,-98.92
36062,68862,STANDARD,MICHIGAN,NE,41.6,-98.92
36063,68862,STANDARD,NOBLE,NE,41.6,-98.92
36064,68862,STANDARD,SPRINGDALE,NE,41.6,-98.92
36065,68966,STANDARD,ORLEANS,NE,40.13,-99.45
36066,68651,STANDARD,OSCEOLA,NE,41.17,-97.54
36067,69154,STANDARD,OSHKOSH,NE,41.4,-102.34
36068,69154,STANDARD,KOWANDA,NE,41.4,-102.34
36069,69154,STANDARD,PENN,NE,41.4,-102.34
36070,69190,UNIQUE,OSHKOSH,NE,41.4,-102.34
36071,69190,UNIQUE,CABELA'S,NE,41.4,-102.34
36072,68747,STANDARD,MCLEAN,NE,42.38,-97.46
36073,68747,STANDARD,MCCLEAN,NE,42.38,-97.46
36074,68765,STANDARD,OSMOND,NE,42.35,-97.59
36075,68765,STANDARD,FOSTER,NE,42.35,-97.59
36076,68417,STANDARD,OTOE,NE,40.72,-96.12
36077,68834,STANDARD,EDDYVILLE,NE,41.01,-99.62
36078,68834,STANDARD,OVERTON,NE,41.01,-99.62
36079,68863,STANDARD,OVERTON,NE,40.74,-99.53
36080,68967,STANDARD,OXFORD,NE,40.25,-99.63
36081,68967,STANDARD,ALBANY,NE,40.25,-99.63
36082,68967,STANDARD,HOLLINGER,NE,40.25,-99.63
36083,68967,STANDARD,MASCOT,NE,40.25,-99.63
36084,68967,STANDARD,REUBEN,NE,40.25,-99.63
36085,68967,STANDARD,SPRING GROVE,NE,40.25,-99.63
36086,68766,STANDARD,PAGE,NE,42.39,-98.41
36087,69040,STANDARD,PALISADE,NE,40.34,-101.1
36088,69040,STANDARD,HAMLET,NE,40.34,-101.1
36089,68816,STANDARD,ARCHER,NE,41.16,-98.13
36090,68816,STANDARD,MIDLAND,NE,41.16,-98.13
36091,68864,STANDARD,PALMER,NE,41.22,-98.21
36092,68418,STANDARD,PALMYRA,NE,40.7,-96.39
36093,68419,PO BOX,PANAMA,NE,40.59,-96.51
36094,69041,STANDARD,PARKS,NE,40.04,-101.73
36095,68420,STANDARD,PAWNEE CITY,NE,40.11,-96.15
36096,68441,STANDARD,STEINAUER,NE,40.2,-96.23
36097,69155,STANDARD,PAXTON,NE,41.12,-101.35
36098,69155,STANDARD,BUCKTAIL,NE,41.12,-101.35
36099,69155,STANDARD,SARBEN,NE,41.12,-101.35
36100,69155,STANDARD,THUNE,NE,41.12,-101.35
36101,68047,STANDARD,PENDER,NE,42.11,-96.71
36102,68421,STANDARD,PERU,NE,40.47,-95.73
36103,68652,STANDARD,PETERSBURG,NE,41.85,-98.07
36104,68865,STANDARD,PHILLIPS,NE,40.89,-98.21
36105,68422,STANDARD,PICKRELL,NE,40.37,-96.72
36106,68767,STANDARD,PIERCE,NE,42.19,-97.52
36107,68768,STANDARD,PILGER,NE,42,-97.05
36108,68769,STANDARD,PLAINVIEW,NE,42.35,-97.78
36109,68653,STANDARD,PLATTE CENTER,NE,41.53,-97.48
36110,68048,STANDARD,PLATTSMOUTH,NE,41,-95.89
36111,68423,STANDARD,PLEASANT DALE,NE,40.79,-96.93
36112,68866,STANDARD,PLEASANTON,NE,40.97,-99.08
36113,68866,STANDARD,CEDAR,NE,40.97,-99.08
36114,68866,STANDARD,RUSCO,NE,40.97,-99.08
36115,68866,STANDARD,SARTORIA,NE,40.97,-99.08
36116,68424,STANDARD,PLYMOUTH,NE,40.3,-96.98
36117,68654,STANDARD,POLK,NE,41.07,-97.78
36118,68770,STANDARD,PONCA,NE,42.56,-96.7
36119,68770,STANDARD,MARTINSBURG,NE,42.56,-96.7
36120,69156,STANDARD,POTTER,NE,41.21,-103.31
36121,68050,STANDARD,PRAGUE,NE,41.3,-96.8
36122,69135,STANDARD,ELSMERE,NE,42.16,-100.18
36123,69157,STANDARD,PURDUM,NE,42.07,-100.26
36124,68771,STANDARD,RANDOLPH,NE,42.37,-97.35
36125,68771,STANDARD,SHOLES,NE,42.37,-97.35
36126,68844,STANDARD,HAZARD,NE,41.09,-99.07
36127,68869,STANDARD,RAVENNA,NE,41.02,-98.91
36128,68869,STANDARD,CHERRY CREEK,NE,41.02,-98.91
36129,68869,STANDARD,POOLE,NE,41.02,-98.91
36130,68869,STANDARD,SODTOWN,NE,41.02,-98.91
36131,68869,STANDARD,ST MICHAEL,NE,41.02,-98.91
36132,68869,STANDARD,SWEETWATER,NE,41.02,-98.91
36133,68428,STANDARD,RAYMOND,NE,40.95,-96.78
36134,68428,STANDARD,AGNEW,NE,40.95,-96.78
36135,68970,STANDARD,RED CLOUD,NE,40.08,-98.52
36136,68971,STANDARD,REPUBLICAN CITY,NE,40.1,-99.22
36137,68971,STANDARD,HUNTLEY,NE,40.1,-99.22
36138,68971,STANDARD,REPUB CITY,NE,40.1,-99.22
36139,68971,STANDARD,MULLALLY,NE,40.1,-99.22
36140,68658,STANDARD,RISING CITY,NE,41.19,-97.29
36141,68870,STANDARD,RIVERDALE,NE,40.78,-99.16
36142,68870,STANDARD,GARDNER,NE,40.78,-99.16
36143,68870,STANDARD,PRAIRIE CENTER,NE,40.78,-99.16
36144,68870,STANDARD,THORNTON,NE,40.78,-99.16
36145,68952,STANDARD,INAVALE,NE,40.09,-98.63
36146,68972,STANDARD,RIVERTON,NE,40.08,-98.75
36147,68430,STANDARD,ROCA,NE,40.65,-96.66
36148,68430,STANDARD,SALTILLO,NE,40.65,-96.66
36149,68871,STANDARD,ROCKVILLE,NE,41.11,-98.83
36150,68871,STANDARD,BRISTOL,NE,41.11,-98.83
